0,0.0,0.0,-0.32075471698113206,0.0440251572327044,-0.6037735849056604,-0.0440251572327044,-0.8176100628930818,-0.18238993710691823,-1.0,-0.2578616352201258,-0.46540880503144655,-0.3710691823899371,-0.7547169811320755,-0.559748427672956,-0.7861635220125787,-0.5031446540880503,-0.7421383647798742,-0.4528301886792453,-0.3081761006289308,-0.5094339622641509,-0.5974842767295597,-0.6855345911949685,-0.6477987421383647,-0.5974842767295597,-0.6226415094339622,-0.5157232704402516,-0.18238993710691823,-0.5786163522012578,-0.4339622641509434,-0.6981132075471698,-0.4968553459119497,-0.6226415094339622,-0.4779874213836478,-0.559748427672956,-0.08176100628930817,-0.6037735849056604,-0.27672955974842767,-0.6918238993710691,-0.33962264150943394,-0.6289308176100629,-0.3333333333333333,-0.5660377358490566
0,0.0,0.0,-0.32,0.005714285714285714,-0.5942857142857143,-0.09142857142857143,-0.8171428571428572,-0.2057142857142857,-1.0,-0.25142857142857145,-0.49142857142857144,-0.36,-0.7485714285714286,-0.5257142857142857,-0.7771428571428571,-0.45714285714285713,-0.7314285714285714,-0.3942857142857143,-0.3485714285714286,-0.49714285714285716,-0.6114285714285714,-0.6457142857142857,-0.6457142857142857,-0.5542857142857143,-0.6057142857142858,-0.4742857142857143,-0.21142857142857144,-0.5657142857142857,-0.45714285714285713,-0.7085714285714285,-0.5028571428571429,-0.6171428571428571,-0.4685714285714286,-0.5428571428571428,-0.09142857142857143,-0.6,-0.26857142857142857,-0.7142857142857143,-0.3314285714285714,-0.6514285714285715,-0.3142857142857143,-0.5771428571428572
0,0.0,0.0,-0.3063583815028902,0.023121387283236993,-0.5838150289017341,-0.046242774566473986,-0.815028901734104,-0.15028901734104047,-1.0,-0.1907514450867052,-0.48554913294797686,-0.2658959537572254,-0.7687861271676301,-0.4508670520231214,-0.8034682080924855,-0.41040462427745666,-0.7572254335260116,-0.3583815028901734,-0.35260115606936415,-0.4046242774566474,-0.653179190751445,-0.5895953757225434,-0.6763005780346821,-0.49710982658959535,-0.6069364161849711,-0.4277456647398844,-0.21965317919075145,-0.5028901734104047,-0.49710982658959535,-0.6589595375722543,-0.5260115606936416,-0.5606936416184971,-0.4624277456647399,-0.48554913294797686,-0.09248554913294797,-0.5606936416184971,-0.3063583815028902,-0.6763005780346821,-0.3468208092485549,-0.6011560693641619,-0.2947976878612717,-0.5375722543352601
0,0.0,0.0,-0.29878048780487804,0.024390243902439025,-0.5853658536585366,-0.04878048780487805,-0.8170731707317073,-0.15853658536585366,-1.0,-0.1951219512195122,-0.4573170731707317,-0.1524390243902439,-0.725609756097561,-0.35365853658536583,-0.7804878048780488,-0.4146341463414634,-0.7682926829268293,-0.4451219512195122,-0.31097560975609756,-0.2926829268292683,-0.6280487804878049,-0.5182926829268293,-0.6707317073170732,-0.5,-0.6280487804878049,-0.4695121951219512,-0.17073170731707318,-0.40853658536585363,-0.47560975609756095,-0.6219512195121951,-0.5182926829268293,-0.5609756097560976,-0.4695121951219512,-0.5,-0.036585365853658534,-0.49390243902439024,-0.27439024390243905,-0.6524390243902439,-0.34146341463414637,-0.5975609756097561,-0.32926829268292684,-0.5365853658536586
0,0.0,0.0,-0.2922077922077922,0.05194805194805195,-0.577922077922078,-0.01948051948051948,-0.8116883116883117,-0.12987012987012986,-1.0,-0.16233766233766234,-0.461038961038961,-0.08441558441558442,-0.7727272727272727,-0.2987012987012987,-0.8311688311688312,-0.36363636363636365,-0.7987012987012987,-0.38961038961038963,-0.3246753246753247,-0.22727272727272727,-0.6818181818181818,-0.4675324675324675,-0.7012987012987013,-0.45454545454545453,-0.6233766233766234,-0.4090909090909091,-0.18831168831168832,-0.35714285714285715,-0.512987012987013,-0.5714285714285714,-0.5064935064935064,-0.5,-0.4155844155844156,-0.42207792207792205,-0.05844155844155844,-0.461038961038961,-0.3116883116883117,-0.6298701298701299,-0.33766233766233766,-0.5584415584415584,-0.2662337662337662,-0.487012987012987
0,0.0,0.0,-0.3028169014084507,0.07746478873239436,-0.5915492957746479,0.028169014084507043,-0.823943661971831,-0.07042253521126761,-1.0,-0.1056338028169014,-0.47183098591549294,-0.07042253521126761,-0.7816901408450704,-0.24647887323943662,-0.8802816901408451,-0.34507042253521125,-0.8943661971830986,-0.4014084507042254,-0.3380281690140845,-0.23943661971830985,-0.6830985915492958,-0.4225352112676056,-0.7887323943661971,-0.4788732394366197,-0.7816901408450704,-0.4859154929577465,-0.20422535211267606,-0.3873239436619718,-0.5422535211267606,-0.5633802816901409,-0.6197183098591549,-0.5492957746478874,-0.5985915492957746,-0.5,-0.08450704225352113,-0.5,-0.3380281690140845,-0.6549295774647887,-0.4225352112676056,-0.6197183098591549,-0.4084507042253521,-0.5563380281690141
0,0.0,0.0,-0.2620689655172414,0.08275862068965517,-0.5793103448275863,0.04827586206896552,-0.8137931034482758,-0.034482758620689655,-1.0,-0.041379310344827586,-0.41379310344827586,-0.07586206896551724,-0.7172413793103448,-0.22758620689655173,-0.8206896551724138,-0.30344827586206896,-0.8413793103448276,-0.3448275862068966,-0.2896551724137931,-0.2413793103448276,-0.6275862068965518,-0.4206896551724138,-0.7172413793103448,-0.4413793103448276,-0.7034482758620689,-0.43448275862068964,-0.16551724137931034,-0.3793103448275862,-0.496551724137931,-0.5517241379310345,-0.5379310344827586,-0.496551724137931,-0.4827586206896552,-0.4413793103448276,-0.041379310344827586,-0.496551724137931,-0.296551724137931,-0.6413793103448275,-0.3448275862068966,-0.5793103448275863,-0.30344827586206896,-0.5172413793103449
0,0.0,0.0,-0.2896551724137931,0.06206896551724138,-0.5862068965517241,0.006896551724137931,-0.8206896551724138,-0.07586206896551724,-1.0,-0.08275862068965517,-0.4068965517241379,-0.14482758620689656,-0.7172413793103448,-0.32413793103448274,-0.8206896551724138,-0.3793103448275862,-0.8344827586206897,-0.4,-0.2689655172413793,-0.3103448275862069,-0.6206896551724138,-0.496551724137931,-0.7310344827586207,-0.4896551724137931,-0.7310344827586207,-0.45517241379310347,-0.14482758620689656,-0.4413793103448276,-0.4827586206896552,-0.6068965517241379,-0.5655172413793104,-0.5517241379310345,-0.5448275862068965,-0.4827586206896552,-0.034482758620689655,-0.5379310344827586,-0.27586206896551724,-0.6758620689655173,-0.3586206896551724,-0.6275862068965518,-0.36551724137931035,-0.5586206896551724
0,0.0,0.0,-0.30714285714285716,0.04285714285714286,-0.5785714285714286,-0.02142857142857143,-0.8071428571428572,-0.11428571428571428,-1.0,-0.1357142857142857,-0.36428571428571427,-0.21428571428571427,-0.6785714285714286,-0.4,-0.7928571428571428,-0.44285714285714284,-0.8285714285714286,-0.45,-0.22857142857142856,-0.37857142857142856,-0.5642857142857143,-0.5785714285714286,-0.6928571428571428,-0.5642857142857143,-0.7214285714285714,-0.5142857142857142,-0.12142857142857143,-0.5,-0.44285714285714284,-0.6785714285714286,-0.55,-0.6214285714285714,-0.5571428571428572,-0.5571428571428572,-0.02857142857142857,-0.5857142857142857,-0.2714285714285714,-0.7357142857142858,-0.35714285714285715,-0.6857142857142857,-0.36428571428571427,-0.6142857142857143
0,0.0,0.0,-0.3235294117647059,0.022058823529411766,-0.5882352941176471,-0.08088235294117647,-0.8014705882352942,-0.22058823529411764,-1.0,-0.25735294117647056,-0.36764705882352944,-0.3382352941176471,-0.6617647058823529,-0.5441176470588235,-0.7720588235294118,-0.5735294117647058,-0.8014705882352942,-0.5735294117647058,-0.22058823529411764,-0.5,-0.5294117647058824,-0.7132352941176471,-0.6470588235294118,-0.6764705882352942,-0.6691176470588235,-0.6102941176470589,-0.11029411764705882,-0.6029411764705882,-0.4117647058823529,-0.7647058823529411,-0.5147058823529411,-0.7058823529411765,-0.5367647058823529,-0.6397058823529411,-0.04411764705882353,-0.6617647058823529,-0.27205882352941174,-0.7794117647058824,-0.3602941176470588,-0.7205882352941176,-0.375,-0.6617647058823529
